CAISO 5-Minute Fuel Mix Generation (megawatt)
5-minute generation data by fuel for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Batteries Generation (MW),Biogas Generation (MW),Biomass Generation (MW),Coal Generation (MW),Geothermal Generation (MW),Imports Generation (MW),Large Hydro Generation (MW),Natural Gas Generation (MW),Nuclear Generation (MW),Other Generation (MW),Small Hydro Generation (MW),Solar Generation (MW),Wind Generation (MW)
2020-09-30 18:25:00,2020-09-30 11:20:00,2020-09-30 11:25:00,2020-09-30,12,31404.0,0.0,190.0,369.0,15.0,741.0,6995.0,881.0,10128.0,2122.0,0.0,174.0,9684.0,105.0
2020-09-30 18:30:00,2020-09-30 11:25:00,2020-09-30 11:30:00,2020-09-30,12,31635.0,6.0,190.0,369.0,15.0,740.0,7120.0,898.0,10302.0,2122.0,0.0,174.0,9595.0,104.0
2020-09-30 18:35:00,2020-09-30 11:30:00,2020-09-30 11:35:00,2020-09-30,12,31863.0,19.0,190.0,368.0,15.0,738.0,7203.0,939.0,10408.0,2121.0,0.0,174.0,9584.0,104.0
2020-09-30 18:40:00,2020-09-30 11:35:00,2020-09-30 11:40:00,2020-09-30,12,32048.0,9.0,191.0,368.0,16.0,739.0,7339.0,913.0,10567.0,2121.0,0.0,175.0,9516.0,94.0
2020-09-30 18:45:00,2020-09-30 11:40:00,2020-09-30 11:45:00,2020-09-30,12,32287.0,6.0,191.0,367.0,16.0,741.0,7414.0,907.0,10793.0,2121.0,0.0,175.0,9462.0,94.0
2020-09-30 18:50:00,2020-09-30 11:45:00,2020-09-30 11:50:00,2020-09-30,12,32492.0,7.0,192.0,365.0,15.0,740.0,7431.0,910.0,10998.0,2121.0,0.0,175.0,9446.0,92.0
2020-09-30 18:55:00,2020-09-30 11:50:00,2020-09-30 11:55:00,2020-09-30,12,32773.0,6.0,192.0,364.0,15.0,739.0,7376.0,909.0,11309.0,2120.0,0.0,175.0,9480.0,88.0
2020-09-30 19:00:00,2020-09-30 11:55:00,2020-09-30 12:00:00,2020-09-30,12,33089.0,24.0,192.0,365.0,15.0,739.0,7096.0,886.0,11730.0,2119.0,0.0,175.0,9666.0,82.0
2020-09-30 19:05:00,2020-09-30 12:00:00,2020-09-30 12:05:00,2020-09-30,13,33315.0,2.0,193.0,364.0,14.0,739.0,7119.0,893.0,11784.0,2118.0,0.0,177.0,9836.0,76.0
2020-09-30 19:10:00,2020-09-30 12:05:00,2020-09-30 12:10:00,2020-09-30,13,33586.0,-19.0,193.0,365.0,14.0,740.0,7068.0,941.0,11934.0,2119.0,0.0,177.0,9973.0,81.0
2020-09-30 19:15:00,2020-09-30 12:10:00,2020-09-30 12:15:00,2020-09-30,13,33718.0,-7.0,193.0,368.0,14.0,738.0,7180.0,988.0,11888.0,2120.0,0.0,178.0,9957.0,101.0
2020-09-30 19:20:00,2020-09-30 12:15:00,2020-09-30 12:20:00,2020-09-30,13,33974.0,-1.0,192.0,367.0,14.0,738.0,7229.0,1015.0,12054.0,2118.0,0.0,179.0,9970.0,99.0
2020-09-30 19:25:00,2020-09-30 12:20:00,2020-09-30 12:25:00,2020-09-30,13,34257.0,0.0,192.0,369.0,14.0,738.0,7344.0,1009.0,12199.0,2119.0,0.0,179.0,9990.0,104.0
2020-09-30 19:30:00,2020-09-30 12:25:00,2020-09-30 12:30:00,2020-09-30,13,34437.0,16.0,192.0,369.0,14.0,740.0,7437.0,1013.0,12331.0,2118.0,0.0,178.0,9927.0,102.0
2020-09-30 19:35:00,2020-09-30 12:30:00,2020-09-30 12:35:00,2020-09-30,13,34714.0,16.0,192.0,369.0,14.0,739.0,7395.0,1011.0,12522.0,2119.0,0.0,179.0,10053.0,105.0
2020-09-30 19:40:00,2020-09-30 12:35:00,2020-09-30 12:40:00,2020-09-30,13,34928.0,63.0,195.0,372.0,15.0,738.0,7117.0,1002.0,12919.0,2118.0,0.0,178.0,10103.0,108.0
2020-09-30 19:45:00,2020-09-30 12:40:00,2020-09-30 12:45:00,2020-09-30,13,35093.0,39.0,197.0,374.0,15.0,737.0,6967.0,1003.0,13200.0,2118.0,0.0,177.0,10150.0,116.0
2020-09-30 19:50:00,2020-09-30 12:45:00,2020-09-30 12:50:00,2020-09-30,13,35287.0,39.0,198.0,372.0,15.0,737.0,6948.0,994.0,13455.0,2118.0,0.0,177.0,10105.0,129.0
2020-09-30 19:55:00,2020-09-30 12:50:00,2020-09-30 12:55:00,2020-09-30,13,35530.0,68.0,197.0,369.0,15.0,736.0,6917.0,1002.0,13794.0,2118.0,0.0,177.0,10006.0,131.0
2020-09-30 20:00:00,2020-09-30 12:55:00,2020-09-30 13:00:00,2020-09-30,13,35708.0,35.0,197.0,371.0,15.0,736.0,6951.0,996.0,13985.0,2118.0,0.0,177.0,9997.0,130.0
2020-09-30 20:05:00,2020-09-30 13:00:00,2020-09-30 13:05:00,2020-09-30,14,36035.0,-58.0,197.0,370.0,15.0,736.0,6955.0,995.0,14378.0,2118.0,0.0,198.0,10006.0,125.0
2020-09-30 20:10:00,2020-09-30 13:05:00,2020-09-30 13:10:00,2020-09-30,14,36423.0,-73.0,198.0,372.0,15.0,735.0,6740.0,1296.0,14600.0,2117.0,0.0,198.0,10093.0,132.0
2020-09-30 20:15:00,2020-09-30 13:10:00,2020-09-30 13:15:00,2020-09-30,14,36552.0,-54.0,198.0,371.0,15.0,728.0,6685.0,1410.0,14580.0,2117.0,0.0,196.0,10165.0,141.0
2020-09-30 20:20:00,2020-09-30 13:15:00,2020-09-30 13:20:00,2020-09-30,14,36692.0,-151.0,197.0,370.0,15.0,736.0,6774.0,1389.0,14763.0,2118.0,0.0,193.0,10150.0,138.0
2020-09-30 20:25:00,2020-09-30 13:20:00,2020-09-30 13:25:00,2020-09-30,14,37008.0,18.0,198.0,370.0,16.0,736.0,6842.0,1396.0,14876.0,2116.0,0.0,194.0,10101.0,145.0
2020-09-30 20:30:00,2020-09-30 13:25:00,2020-09-30 13:30:00,2020-09-30,14,37103.0,-109.0,198.0,371.0,16.0,737.0,6792.0,1425.0,15110.0,2117.0,0.0,195.0,10105.0,146.0
2020-09-30 20:35:00,2020-09-30 13:30:00,2020-09-30 13:35:00,2020-09-30,14,37394.0,-140.0,198.0,370.0,15.0,736.0,6818.0,1424.0,15372.0,2117.0,0.0,197.0,10133.0,154.0
2020-09-30 20:40:00,2020-09-30 13:35:00,2020-09-30 13:40:00,2020-09-30,14,37695.0,-42.0,197.0,368.0,15.0,735.0,6780.0,1431.0,15650.0,2117.0,0.0,198.0,10100.0,146.0
2020-09-30 20:45:00,2020-09-30 13:40:00,2020-09-30 13:45:00,2020-09-30,14,37897.0,-2.0,198.0,369.0,15.0,735.0,6838.0,1436.0,15681.0,2117.0,0.0,198.0,10163.0,149.0
2020-09-30 20:50:00,2020-09-30 13:45:00,2020-09-30 13:50:00,2020-09-30,14,38115.0,-6.0,198.0,369.0,14.0,735.0,6758.0,1434.0,16044.0,2117.0,0.0,198.0,10101.0,153.0
2020-09-30 20:55:00,2020-09-30 13:50:00,2020-09-30 13:55:00,2020-09-30,14,38349.0,22.0,199.0,369.0,14.0,735.0,6511.0,1428.0,16558.0,2117.0,0.0,198.0,10036.0,162.0
2020-09-30 21:00:00,2020-09-30 13:55:00,2020-09-30 14:00:00,2020-09-30,14,38595.0,28.0,199.0,369.0,13.0,735.0,6421.0,1433.0,16832.0,2116.0,0.0,200.0,10086.0,163.0
2020-09-30 21:05:00,2020-09-30 14:00:00,2020-09-30 14:05:00,2020-09-30,15,38835.0,27.0,200.0,369.0,14.0,727.0,6398.0,1456.0,17119.0,2116.0,0.0,237.0,10007.0,165.0
2020-09-30 21:10:00,2020-09-30 14:05:00,2020-09-30 14:10:00,2020-09-30,15,38963.0,24.0,200.0,367.0,15.0,734.0,6175.0,1682.0,17212.0,2117.0,0.0,238.0,10026.0,173.0
2020-09-30 21:15:00,2020-09-30 14:10:00,2020-09-30 14:15:00,2020-09-30,15,39049.0,30.0,199.0,367.0,15.0,735.0,6149.0,1751.0,17291.0,2116.0,0.0,234.0,9986.0,176.0
2020-09-30 21:20:00,2020-09-30 14:15:00,2020-09-30 14:20:00,2020-09-30,15,39279.0,39.0,199.0,367.0,15.0,735.0,6151.0,1788.0,17559.0,2117.0,0.0,238.0,9899.0,172.0
2020-09-30 21:25:00,2020-09-30 14:20:00,2020-09-30 14:25:00,2020-09-30,15,39469.0,50.0,199.0,368.0,14.0,734.0,6141.0,1800.0,17744.0,2116.0,0.0,240.0,9893.0,170.0
2020-09-30 21:30:00,2020-09-30 14:25:00,2020-09-30 14:30:00,2020-09-30,15,39692.0,50.0,198.0,367.0,15.0,733.0,6225.0,1805.0,17894.0,2116.0,0.0,242.0,9878.0,169.0
2020-09-30 21:35:00,2020-09-30 14:30:00,2020-09-30 14:35:00,2020-09-30,15,39878.0,35.0,198.0,366.0,14.0,733.0,6403.0,1806.0,17977.0,2117.0,0.0,243.0,9807.0,179.0
2020-09-30 21:40:00,2020-09-30 14:35:00,2020-09-30 14:40:00,2020-09-30,15,40070.0,35.0,199.0,367.0,15.0,733.0,6543.0,1797.0,18120.0,2117.0,0.0,242.0,9735.0,167.0
2020-09-30 21:45:00,2020-09-30 14:40:00,2020-09-30 14:45:00,2020-09-30,15,40258.0,36.0,198.0,367.0,15.0,733.0,6650.0,1800.0,18215.0,2117.0,0.0,242.0,9714.0,171.0
2020-09-30 21:50:00,2020-09-30 14:45:00,2020-09-30 14:50:00,2020-09-30,15,40439.0,38.0,197.0,367.0,14.0,732.0,6662.0,1814.0,18391.0,2117.0,0.0,243.0,9688.0,176.0
2020-09-30 21:55:00,2020-09-30 14:50:00,2020-09-30 14:55:00,2020-09-30,15,40663.0,41.0,197.0,367.0,14.0,734.0,6683.0,1813.0,18649.0,2117.0,0.0,243.0,9627.0,178.0
2020-09-30 22:00:00,2020-09-30 14:55:00,2020-09-30 15:00:00,2020-09-30,15,40854.0,39.0,198.0,367.0,14.0,734.0,6733.0,1822.0,18772.0,2117.0,0.0,244.0,9635.0,179.0
2020-09-30 22:05:00,2020-09-30 15:00:00,2020-09-30 15:05:00,2020-09-30,16,41021.0,34.0,198.0,366.0,14.0,734.0,6919.0,1836.0,18837.0,2116.0,0.0,244.0,9536.0,187.0
2020-09-30 22:10:00,2020-09-30 15:05:00,2020-09-30 15:10:00,2020-09-30,16,41160.0,12.0,198.0,366.0,14.0,734.0,7136.0,1924.0,18743.0,2116.0,0.0,249.0,9475.0,193.0
2020-09-30 22:15:00,2020-09-30 15:10:00,2020-09-30 15:15:00,2020-09-30,16,41247.0,22.0,199.0,367.0,14.0,734.0,7352.0,1985.0,18552.0,2118.0,0.0,251.0,9458.0,195.0
2020-09-30 22:20:00,2020-09-30 15:15:00,2020-09-30 15:20:00,2020-09-30,16,41467.0,22.0,198.0,366.0,14.0,734.0,7406.0,2007.0,18774.0,2117.0,0.0,251.0,9384.0,194.0
2020-09-30 22:25:00,2020-09-30 15:20:00,2020-09-30 15:25:00,2020-09-30,16,41634.0,28.0,198.0,366.0,14.0,735.0,7472.0,2149.0,18840.0,2116.0,0.0,251.0,9250.0,215.0
2020-09-30 22:30:00,2020-09-30 15:25:00,2020-09-30 15:30:00,2020-09-30,16,41706.0,28.0,197.0,365.0,13.0,734.0,7465.0,2193.0,18871.0,2117.0,0.0,251.0,9241.0,231.0
2020-09-30 22:35:00,2020-09-30 15:30:00,2020-09-30 15:35:00,2020-09-30,16,41859.0,25.0,197.0,364.0,13.0,734.0,7454.0,2200.0,19073.0,2119.0,0.0,252.0,9199.0,229.0
2020-09-30 22:40:00,2020-09-30 15:35:00,2020-09-30 15:40:00,2020-09-30,16,42015.0,44.0,197.0,367.0,14.0,734.0,7387.0,2244.0,19348.0,2117.0,0.0,251.0,9080.0,232.0
2020-09-30 22:45:00,2020-09-30 15:40:00,2020-09-30 15:45:00,2020-09-30,16,42134.0,63.0,197.0,368.0,13.0,734.0,7345.0,2301.0,19497.0,2118.0,0.0,253.0,8999.0,246.0
2020-09-30 22:50:00,2020-09-30 15:45:00,2020-09-30 15:50:00,2020-09-30,16,42295.0,86.0,198.0,367.0,14.0,734.0,7367.0,2299.0,19674.0,2118.0,0.0,252.0,8936.0,250.0
2020-09-30 22:55:00,2020-09-30 15:50:00,2020-09-30 15:55:00,2020-09-30,16,42454.0,158.0,197.0,367.0,14.0,734.0,7403.0,2228.0,19763.0,2118.0,0.0,253.0,8963.0,256.0
2020-09-30 23:00:00,2020-09-30 15:55:00,2020-09-30 16:00:00,2020-09-30,16,42657.0,163.0,197.0,368.0,14.0,733.0,7379.0,2409.0,19883.0,2118.0,0.0,253.0,8852.0,288.0
2020-09-30 23:05:00,2020-09-30 16:00:00,2020-09-30 16:05:00,2020-09-30,17,42652.0,139.0,198.0,367.0,14.0,733.0,7331.0,2547.0,19926.0,2118.0,0.0,252.0,8716.0,311.0
2020-09-30 23:10:00,2020-09-30 16:05:00,2020-09-30 16:10:00,2020-09-30,17,42295.0,58.0,198.0,368.0,14.0,733.0,7132.0,2533.0,19959.0,2118.0,0.0,252.0,8575.0,355.0
2020-09-30 23:15:00,2020-09-30 16:10:00,2020-09-30 16:15:00,2020-09-30,17,42370.0,35.0,198.0,369.0,15.0,733.0,7306.0,2391.0,20112.0,2118.0,0.0,250.0,8466.0,377.0
2020-09-30 23:20:00,2020-09-30 16:15:00,2020-09-30 16:20:00,2020-09-30,17,42529.0,100.0,198.0,371.0,14.0,733.0,7344.0,2354.0,20214.0,2119.0,0.0,252.0,8422.0,408.0
2020-09-30 23:25:00,2020-09-30 16:20:00,2020-09-30 16:25:00,2020-09-30,17,42690.0,224.0,198.0,371.0,14.0,733.0,7401.0,2379.0,20304.0,2118.0,0.0,251.0,8264.0,433.0
2020-09-30 23:30:00,2020-09-30 16:25:00,2020-09-30 16:30:00,2020-09-30,17,42770.0,237.0,198.0,370.0,15.0,735.0,7483.0,2483.0,20270.0,2118.0,0.0,252.0,8126.0,483.0
2020-09-30 23:35:00,2020-09-30 16:30:00,2020-09-30 16:35:00,2020-09-30,17,42716.0,246.0,199.0,369.0,15.0,735.0,7516.0,2488.0,20337.0,2118.0,0.0,251.0,7935.0,507.0
2020-09-30 23:40:00,2020-09-30 16:35:00,2020-09-30 16:40:00,2020-09-30,17,42896.0,-41.0,197.0,371.0,14.0,735.0,7485.0,2614.0,21230.0,2118.0,0.0,252.0,7364.0,557.0
2020-09-30 23:45:00,2020-09-30 16:40:00,2020-09-30 16:45:00,2020-09-30,17,43084.0,-189.0,197.0,371.0,15.0,735.0,7717.0,2648.0,21727.0,2119.0,0.0,252.0,6907.0,585.0
2020-09-30 23:50:00,2020-09-30 16:45:00,2020-09-30 16:50:00,2020-09-30,17,43160.0,-222.0,197.0,371.0,15.0,735.0,7844.0,2682.0,21935.0,2119.0,0.0,253.0,6611.0,620.0
2020-09-30 23:55:00,2020-09-30 16:50:00,2020-09-30 16:55:00,2020-09-30,17,43257.0,-233.0,199.0,369.0,15.0,734.0,7856.0,2727.0,22216.0,2119.0,0.0,253.0,6357.0,645.0
2020-10-01 00:00:00,2020-09-30 16:55:00,2020-09-30 17:00:00,2020-09-30,17,43298.0,-241.0,198.0,370.0,14.0,734.0,7967.0,2794.0,22364.0,2119.0,0.0,253.0,6049.0,677.0
2020-10-01 00:05:00,2020-09-30 17:00:00,2020-09-30 17:05:00,2020-09-30,18,43318.0,-247.0,198.0,369.0,14.0,734.0,8247.0,2800.0,22304.0,2120.0,0.0,253.0,5819.0,707.0
2020-10-01 00:10:00,2020-09-30 17:05:00,2020-09-30 17:10:00,2020-09-30,18,43190.0,-84.0,183.0,368.0,14.0,733.0,8378.0,2688.0,22020.0,2119.0,0.0,252.0,5791.0,728.0
2020-10-01 00:15:00,2020-09-30 17:10:00,2020-09-30 17:15:00,2020-09-30,18,43006.0,-142.0,183.0,367.0,14.0,735.0,8756.0,2752.0,21822.0,2119.0,0.0,252.0,5374.0,774.0
2020-10-01 00:20:00,2020-09-30 17:15:00,2020-09-30 17:20:00,2020-09-30,18,43008.0,-51.0,184.0,369.0,14.0,735.0,8995.0,2773.0,21894.0,2119.0,0.0,253.0,4912.0,811.0
2020-10-01 00:25:00,2020-09-30 17:20:00,2020-09-30 17:25:00,2020-09-30,18,43016.0,-181.0,183.0,367.0,15.0,735.0,9123.0,2904.0,22230.0,2119.0,0.0,253.0,4428.0,840.0
2020-10-01 00:30:00,2020-09-30 17:25:00,2020-09-30 17:30:00,2020-09-30,18,43061.0,-126.0,184.0,369.0,15.0,734.0,9159.0,2947.0,22513.0,2118.0,0.0,253.0,4019.0,876.0
2020-10-01 00:35:00,2020-09-30 17:30:00,2020-09-30 17:35:00,2020-09-30,18,43019.0,-62.0,183.0,369.0,14.0,734.0,9110.0,2973.0,22811.0,2119.0,0.0,252.0,3589.0,927.0
2020-10-01 00:40:00,2020-09-30 17:35:00,2020-09-30 17:40:00,2020-09-30,18,42875.0,-16.0,184.0,369.0,15.0,734.0,8981.0,3055.0,23063.0,2119.0,0.0,253.0,3140.0,978.0
2020-10-01 00:45:00,2020-09-30 17:40:00,2020-09-30 17:45:00,2020-09-30,18,42707.0,-4.0,185.0,367.0,15.0,734.0,8988.0,3110.0,23214.0,2120.0,0.0,253.0,2702.0,1023.0
2020-10-01 00:50:00,2020-09-30 17:45:00,2020-09-30 17:50:00,2020-09-30,18,42691.0,-3.0,185.0,368.0,15.0,733.0,9097.0,3218.0,23333.0,2119.0,0.0,254.0,2316.0,1056.0
2020-10-01 00:55:00,2020-09-30 17:50:00,2020-09-30 17:55:00,2020-09-30,18,42599.0,-3.0,185.0,369.0,15.0,734.0,9378.0,3205.0,23326.0,2119.0,0.0,254.0,1944.0,1073.0
2020-10-01 01:00:00,2020-09-30 17:55:00,2020-09-30 18:00:00,2020-09-30,18,42496.0,-3.0,187.0,369.0,15.0,735.0,9489.0,3274.0,23402.0,2119.0,0.0,254.0,1545.0,1110.0
2020-10-01 01:05:00,2020-09-30 18:00:00,2020-09-30 18:05:00,2020-09-30,19,42345.0,-2.0,192.0,368.0,14.0,735.0,9573.0,3356.0,23399.0,2120.0,0.0,254.0,1201.0,1135.0
2020-10-01 01:10:00,2020-09-30 18:05:00,2020-09-30 18:10:00,2020-09-30,19,41994.0,6.0,192.0,367.0,14.0,736.0,9509.0,3419.0,23261.0,2119.0,0.0,253.0,926.0,1192.0
2020-10-01 01:15:00,2020-09-30 18:10:00,2020-09-30 18:15:00,2020-09-30,19,41722.0,9.0,191.0,367.0,14.0,735.0,9557.0,3340.0,23198.0,2120.0,0.0,252.0,696.0,1243.0
2020-10-01 01:20:00,2020-09-30 18:15:00,2020-09-30 18:20:00,2020-09-30,19,41605.0,-1.0,193.0,367.0,14.0,734.0,9552.0,3352.0,23222.0,2119.0,0.0,257.0,516.0,1280.0
2020-10-01 01:25:00,2020-09-30 18:20:00,2020-09-30 18:25:00,2020-09-30,19,41475.0,4.0,194.0,366.0,14.0,736.0,9664.0,3364.0,23048.0,2119.0,0.0,263.0,391.0,1312.0
2020-10-01 01:30:00,2020-09-30 18:25:00,2020-09-30 18:30:00,2020-09-30,19,41422.0,-23.0,195.0,368.0,14.0,736.0,9695.0,3331.0,23090.0,2120.0,0.0,264.0,292.0,1340.0
2020-10-01 01:35:00,2020-09-30 18:30:00,2020-09-30 18:35:00,2020-09-30,19,41203.0,-26.0,196.0,367.0,14.0,736.0,9726.0,3221.0,23040.0,2120.0,0.0,265.0,187.0,1357.0
2020-10-01 01:40:00,2020-09-30 18:35:00,2020-09-30 18:40:00,2020-09-30,19,41215.0,-16.0,196.0,368.0,14.0,737.0,9694.0,3214.0,23122.0,2121.0,0.0,265.0,122.0,1378.0
2020-10-01 01:45:00,2020-09-30 18:40:00,2020-09-30 18:45:00,2020-09-30,19,41087.0,-56.0,197.0,369.0,14.0,736.0,9798.0,3211.0,22962.0,2121.0,0.0,265.0,94.0,1376.0
2020-10-01 01:50:00,2020-09-30 18:45:00,2020-09-30 18:50:00,2020-09-30,19,41015.0,-39.0,198.0,370.0,14.0,736.0,9989.0,3133.0,22707.0,2120.0,0.0,266.0,77.0,1444.0
2020-10-01 01:55:00,2020-09-30 18:50:00,2020-09-30 18:55:00,2020-09-30,19,40983.0,-26.0,198.0,369.0,14.0,737.0,10151.0,3123.0,22487.0,2121.0,0.0,265.0,71.0,1473.0
2020-10-01 02:00:00,2020-09-30 18:55:00,2020-09-30 19:00:00,2020-09-30,19,40940.0,-21.0,198.0,369.0,13.0,738.0,10294.0,3100.0,22348.0,2121.0,0.0,265.0,67.0,1448.0
2020-10-01 02:05:00,2020-09-30 19:00:00,2020-09-30 19:05:00,2020-09-30,20,40901.0,-16.0,199.0,370.0,13.0,739.0,10341.0,3166.0,22199.0,2121.0,0.0,264.0,64.0,1441.0
2020-10-01 02:10:00,2020-09-30 19:05:00,2020-09-30 19:10:00,2020-09-30,20,40775.0,-14.0,198.0,370.0,13.0,740.0,10455.0,3239.0,21868.0,2121.0,0.0,263.0,61.0,1461.0
2020-10-01 02:15:00,2020-09-30 19:10:00,2020-09-30 19:15:00,2020-09-30,20,40627.0,-15.0,199.0,370.0,13.0,741.0,10491.0,3281.0,21619.0,2121.0,0.0,264.0,54.0,1489.0
2020-10-01 02:20:00,2020-09-30 19:15:00,2020-09-30 19:20:00,2020-09-30,20,40499.0,-20.0,200.0,368.0,13.0,741.0,10486.0,3266.0,21508.0,2121.0,0.0,263.0,51.0,1502.0
2020-10-01 02:25:00,2020-09-30 19:20:00,2020-09-30 19:25:00,2020-09-30,20,40338.0,-22.0,199.0,369.0,13.0,741.0,10717.0,3237.0,21141.0,2120.0,0.0,263.0,47.0,1513.0
2020-10-01 02:30:00,2020-09-30 19:25:00,2020-09-30 19:30:00,2020-09-30,20,40214.0,-24.0,200.0,367.0,13.0,740.0,10721.0,3212.0,21023.0,2122.0,0.0,264.0,38.0,1538.0
2020-10-01 02:35:00,2020-09-30 19:30:00,2020-09-30 19:35:00,2020-09-30,20,40038.0,-35.0,200.0,366.0,13.0,743.0,10752.0,3135.0,20895.0,2121.0,0.0,263.0,31.0,1554.0
2020-10-01 02:40:00,2020-09-30 19:35:00,2020-09-30 19:40:00,2020-09-30,20,39881.0,-38.0,200.0,366.0,14.0,744.0,10722.0,3172.0,20744.0,2121.0,0.0,263.0,1.0,1572.0
2020-10-01 02:45:00,2020-09-30 19:40:00,2020-09-30 19:45:00,2020-09-30,20,39719.0,-28.0,202.0,365.0,13.0,744.0,10663.0,3210.0,20653.0,2121.0,0.0,263.0,-38.0,1551.0
2020-10-01 02:50:00,2020-09-30 19:45:00,2020-09-30 19:50:00,2020-09-30,20,39483.0,-27.0,200.0,367.0,14.0,743.0,10658.0,3200.0,20450.0,2121.0,0.0,263.0,-38.0,1532.0
2020-10-01 02:55:00,2020-09-30 19:50:00,2020-09-30 19:55:00,2020-09-30,20,39302.0,-57.0,200.0,369.0,14.0,745.0,10608.0,3188.0,20353.0,2121.0,0.0,262.0,-33.0,1532.0
2020-10-01 03:00:00,2020-09-30 19:55:00,2020-09-30 20:00:00,2020-09-30,20,39060.0,-40.0,200.0,369.0,13.0,745.0,10531.0,3100.0,20254.0,2121.0,0.0,262.0,-27.0,1532.0
2020-10-01 03:05:00,2020-09-30 20:00:00,2020-09-30 20:05:00,2020-09-30,21,38812.0,-34.0,199.0,369.0,14.0,745.0,10245.0,3006.0,20387.0,2121.0,0.0,262.0,-27.0,1525.0
2020-10-01 03:10:00,2020-09-30 20:05:00,2020-09-30 20:10:00,2020-09-30,21,38605.0,-1.0,199.0,370.0,13.0,746.0,9552.0,3137.0,20664.0,2120.0,0.0,262.0,-27.0,1570.0
2020-10-01 03:15:00,2020-09-30 20:10:00,2020-09-30 20:15:00,2020-09-30,21,38207.0,13.0,200.0,368.0,13.0,748.0,9222.0,3057.0,20681.0,2120.0,0.0,242.0,-28.0,1571.0
2020-10-01 03:20:00,2020-09-30 20:15:00,2020-09-30 20:20:00,2020-09-30,21,37991.0,12.0,200.0,369.0,14.0,747.0,8933.0,3033.0,20827.0,2121.0,0.0,221.0,-27.0,1541.0
2020-10-01 03:25:00,2020-09-30 20:20:00,2020-09-30 20:25:00,2020-09-30,21,37766.0,12.0,200.0,369.0,14.0,748.0,8722.0,3044.0,20817.0,2120.0,0.0,211.0,-27.0,1536.0
2020-10-01 03:30:00,2020-09-30 20:25:00,2020-09-30 20:30:00,2020-09-30,21,37508.0,12.0,200.0,367.0,13.0,747.0,8723.0,2992.0,20618.0,2121.0,0.0,210.0,-27.0,1532.0
2020-10-01 03:35:00,2020-09-30 20:30:00,2020-09-30 20:35:00,2020-09-30,21,37262.0,8.0,200.0,367.0,13.0,748.0,8703.0,2934.0,20452.0,2121.0,0.0,210.0,-26.0,1532.0
2020-10-01 03:40:00,2020-09-30 20:35:00,2020-09-30 20:40:00,2020-09-30,21,37039.0,-11.0,200.0,368.0,14.0,748.0,8745.0,2914.0,20211.0,2121.0,0.0,210.0,-26.0,1545.0
2020-10-01 03:45:00,2020-09-30 20:40:00,2020-09-30 20:45:00,2020-09-30,21,36842.0,-23.0,201.0,366.0,14.0,748.0,8832.0,2885.0,19950.0,2121.0,0.0,210.0,-26.0,1564.0
2020-10-01 03:50:00,2020-09-30 20:45:00,2020-09-30 20:50:00,2020-09-30,21,36582.0,-23.0,200.0,367.0,14.0,748.0,8794.0,2836.0,19781.0,2121.0,0.0,209.0,-26.0,1561.0
2020-10-01 03:55:00,2020-09-30 20:50:00,2020-09-30 20:55:00,2020-09-30,21,36371.0,-26.0,199.0,369.0,14.0,747.0,8813.0,2780.0,19623.0,2121.0,0.0,210.0,-26.0,1547.0
2020-10-01 04:00:00,2020-09-30 20:55:00,2020-09-30 21:00:00,2020-09-30,21,36179.0,-33.0,199.0,368.0,14.0,748.0,8813.0,2773.0,19468.0,2121.0,0.0,211.0,-26.0,1523.0
2020-10-01 04:05:00,2020-09-30 21:00:00,2020-09-30 21:05:00,2020-09-30,22,35859.0,-21.0,200.0,369.0,13.0,748.0,8647.0,2679.0,19396.0,2122.0,0.0,211.0,-26.0,1521.0
2020-10-01 04:10:00,2020-09-30 21:05:00,2020-09-30 21:10:00,2020-09-30,22,35707.0,-4.0,200.0,370.0,14.0,748.0,8714.0,2530.0,19276.0,2121.0,0.0,210.0,-26.0,1554.0
2020-10-01 04:15:00,2020-09-30 21:10:00,2020-09-30 21:15:00,2020-09-30,22,35555.0,10.0,200.0,371.0,14.0,748.0,8639.0,2482.0,19229.0,2121.0,0.0,209.0,-26.0,1558.0
2020-10-01 04:20:00,2020-09-30 21:15:00,2020-09-30 21:20:00,2020-09-30,22,35356.0,17.0,200.0,369.0,14.0,748.0,8446.0,2501.0,19224.0,2121.0,0.0,209.0,-26.0,1533.0
2020-10-01 04:25:00,2020-09-30 21:20:00,2020-09-30 21:25:00,2020-09-30,22,35069.0,17.0,200.0,370.0,14.0,750.0,8445.0,2374.0,19097.0,2120.0,0.0,209.0,-26.0,1499.0
2020-10-01 04:30:00,2020-09-30 21:25:00,2020-09-30 21:30:00,2020-09-30,22,34884.0,11.0,200.0,368.0,13.0,750.0,8376.0,2303.0,19063.0,2119.0,0.0,208.0,-26.0,1499.0
2020-10-01 04:35:00,2020-09-30 21:30:00,2020-09-30 21:35:00,2020-09-30,22,34645.0,1.0,200.0,366.0,13.0,750.0,8309.0,2253.0,18945.0,2120.0,0.0,208.0,-26.0,1506.0
2020-10-01 04:40:00,2020-09-30 21:35:00,2020-09-30 21:40:00,2020-09-30,22,34409.0,-5.0,200.0,366.0,12.0,749.0,8373.0,2231.0,18681.0,2119.0,0.0,207.0,-26.0,1502.0
